text,label,source,page
"Імбир, кокаїн, 5G і діти-кроти. Пандемія та теорії змови",1,stopfake,71
"Люди, які вилікувалися від COVID-19, не зможуть повернутися до нормального життя",1,stopfake,71
В Україні за допомогу в висадженні картоплі штрафують,1,stopfake,72
"Коронавірус в Україні ще з січня, але офіційні джерела про це мовчали",1,stopfake,72
"Коронавірус менш небезпечний, ніж звичайний грип",1,stopfake,72
Сода з лимоном лікує коронавірус,1,stopfake,72
Коронавірусні поради і рекомендації з лікарні Джонса Хопкінса,1,stopfake,72
"Не було б і щастя, якби не коронавірус. Як Китай використовує епідемію для пропаганди",1,stopfake,72
Спалах COVID-19: «вікно можливостей для атаки на “глибинну державу”»,1,stopfake,72
Пандемія коронавірусу – афера ВООЗ всесвітнього масштабу,1,stopfake,72
Медичну маску можна носити на різні боки,1,stopfake,72
Росіяни пропонують італійцям за 200 євро зняти відео з подякою Росії й Путіну –,1,stopfake,72
COVID-19 можна вилікувати за допомогою озонотерапії,1,stopfake,73
Джерело коронавірусу – вишки технології 5G,1,stopfake,73
Затримка дихання на 10 секунд дає змогу виявити коронавірус,1,stopfake,73
80% пацієнтів з COVID-19 вмирають через підключення до вентиляційних апаратів,1,stopfake,73
США знали про пандемію коронавірусу задовго до її початку,1,stopfake,73
Понад 240 бійців ЗСУ заражені коронавірусом,1,stopfake,73
Коронавірус винайшли китайці? Влітку епідемія закінчиться? Вірус боїться холоду? 7 популярних міфів про Covid-19,1,stopfake,73
"Кисельов заявив, що у США найбідніших жителів не лікують від коронавірусу. Насправді всім малозабезпеченим",1,stopfake,73
"Q.E.D. Повідомлення РІА «Новости» про те, що Бориса Джонсона підключать до ШВЛ, виявилося фейком",1,stopfake,73
У коронавірусу «алергія» на імбир,1,stopfake,73
В Україні поліція вбила хлопця за порушення правил карантину,1,stopfake,74
Дихання гарячою водяною парою вбиває COVID-19,1,stopfake,74
у США заарештували творця коронавірусу,1,stopfake,74
Гарячі напої «вбивають» коронавірус,1,stopfake,74
Кішки переносять коронавірус і здатні заразити людину,1,stopfake,74
Лікарі маріупольської лікарні масово звільнилися через військовослужбовців ЗСУ із підозрою на COVID-19,1,stopfake,74
Фейк Вероніки Скворцової: в Росії створені найчутливіші у світі тести на коронавірус,1,stopfake,74
Дезінформація про коронавірус: стрілянина навмання з надією влучити в ціль,1,stopfake,74
В Африці та Індії коронавірусу не існує,1,stopfake,74
Причина спалаху коронавірусу на Дніпропетровщині – зібрання баптистів,1,stopfake,74
Коронавірус – «наймасштабніший обман» в історії людства,1,stopfake,75
"Чутки про те, ніби США перехоплюють поставки медичних масок у Франції і Німеччини, не",1,stopfake,75
Коронавірус: Бі-Бі-Сі критикує прокремлівські новини з Італії,1,stopfake,75
"Президент Курчатовського інституту і друг Путіна Ковальчук у програмі Соловйова заявив, що COVID-19 створений",1,stopfake,75
COVID-19 позбавляє чоловіків здатності до розмноження,1,stopfake,75
В Україні померла пенсіонерка після штрафу в 17 тисяч гривень,1,stopfake,75
"У Китаї на виробництві витирають ноги масками, що експортуються",1,stopfake,75
"В Україні побили в автобусі пасажира, який кашляв і мав симптоми коронавірусу",1,stopfake,75
Коронавірус «послано згори» як «розплату за Донбас» для України,1,stopfake,75
Зараженого коронавірусом бійця ЗСУ застрелив його командир на Донбасі,1,stopfake,75
Фейк РІА «Новости»: Генсек НАТО оцінив російську допомогу Італії,1,stopfake,76
Фейк Першого каналу: пандемія COVID-19 поставила Євросоюз на межу розколу,1,stopfake,76
На видання «Говорит Магадан» склали протокол про фейк через новину про брак медичних масок,1,stopfake,76
"Звинувачуючи Кремль у дезінформації, ЄС і США приховують провали з пандемією",1,stopfake,76
Держдума РФ прийняла закони про покарання за порушення карантину і брехню про коронавірус,1,stopfake,76
Фейк російських ЗМІ: У Грузії запровадили сухий закон,1,stopfake,76
Дезінформація може вбити,1,stopfake,76
"Фейк російських ЗМІ: У США від COVID-19 помер підліток, якого відмовилися лікувати через відсутність",1,stopfake,76
Фейк НТВ: У Нью-Йорку медики змушені працювати в мішках для сміття замість захисних костюмів,1,stopfake,76
Фейк Марії Захарової: у Британії «обнулили» медичні страховки і проводять тести на COVID-19 тільки,1,stopfake,77
У COVID-19 немає нічого страшного,1,stopfake,77
"Вірусний контент. Пандемія арештів за вигадки, чутки і жарти про пандемію",1,stopfake,77
Sputnik: коронавірус як засіб позбавлення від італійських пенсіонерів?,1,stopfake,77
Вірус пропаганди. Як Кремль поширює фейки про коронавірус і використовує пандемію для скасування санкцій,1,stopfake,77
Фейк «Російської газети»: США відмовляються допомогти потерпілому від COVID-19 Ірану,1,stopfake,77
Спеціальний звіт Європейської Служби Зовнішніх Зв’язків (ЄСЗЗ): дезінформація щодо коронавірусу – короткий огляд інформаційного,1,stopfake,77
«Інформаційний бумеранг повертається назад»,1,stopfake,77
Фейк Дмитра Кисельова: пандемія COVID-19 дала старт розвалу Євросоюзу,1,stopfake,77
"Вірус, який звільнить нас від свободи",1,stopfake,77
У Києві під час карантину ультраправі перевірятимуть транспорт і документи,1,stopfake,78
Наступ на Донбасі буде скасовано через коронавірус,1,stopfake,78
«Біологічна зброя» чи «знищення пенсіонерів»? Теорії змови навколо коронавірусу,1,stopfake,78
"Трави, горілка і сауна: як глави держав дають неефективні поради щодо боротьби з коронавірусом",1,stopfake,78
Фейк Першого каналу: російські вчені першими розшифрували геном COVID-19,1,stopfake,78
Від сигарет до сольового розчину: найбезглуздіші фейки про коронавірус за тиждень,1,stopfake,78
Більшість фейків про коронавірус надходить із Росії – спікер ЄС,1,stopfake,78
Кремль і дезінформація про коронавірус,1,stopfake,78
"12 міфів про COVID-19, яким не треба вірити",1,stopfake,78
Підозрюються всі. Найбожевільніші конспірологічні теорії походження COVID-19,1,stopfake,78
В ПЦУ закликають рятуватися від коронавірусу зигуванням,1,stopfake,79
Дезінформаційна мішанина: катастрофа рейсу MH17 і коронавірус,1,stopfake,79
На Україну через коронавірус чекає продуктовий дефіцит,1,stopfake,79
«Нам підкидають». Навіщо в Росії створюють фейки про коронавіруси,1,stopfake,79
В Україні зафіксовано смертельний коронавірус із Китаю,1,stopfake,79
