text,label,source,page
Українські військові «не здатні досягти навіть примітивного рівня військової підготовки» за стандартами НАТО,1,stopfake,223
Львівську область «приєднають до Польщі шляхом референдуму»,1,stopfake,223
Головнокомандувач ЗСУ Залужний «зізнався в любові» до армії Росії,1,stopfake,223
ЗСУ «визнали марність» HIMARS – NYT,1,stopfake,223
"Захід «більше не готовий» постачати Україні важке озброєння, – Bloomberg",1,stopfake,223
Захід «погрожує» Росії «ядерним ударом»,1,stopfake,223
У Німеччині з 1 жовтня військові «патрулюватимуть вулиці для запобігання заворушенням»,1,stopfake,223
Іноземні «спостерігачі» підтвердили «прозорість» російських «референдумів» в Україні,1,stopfake,223
Україна підтвердила намір НАТО вступити у війну проти Росії,1,stopfake,223
Жителі тимчасово окупованих територій України голосували на «референдумі» «добровільно»,1,stopfake,223
На «референдумах» про приєднання до Росії проголосувала більшість виборців Запорізької області,1,stopfake,224
Україна «навряд чи здатна здійснити контрнаступ» – ексдиректор ЦРУ Петреус,1,stopfake,224
Українські діти співають «неофіційний гімн Люфтваффе»,1,stopfake,224
Міжнародний кримінальний суд «ігнорує злочини проти Донбасу»,1,stopfake,224
Український біженець намалював свастику в торговому центрі Британії – відео,1,stopfake,224
Генерал Кривонос розповів про «стотисячні втрати» ЗСУ,1,stopfake,224
Україна «жертвує» Миколаєвом та його мешканцями,1,stopfake,224
Олаф Шольц «пригрозив Польщі переглядом кордонів»,1,stopfake,224
США планували конфлікт та енергетичну кризу в Європі – документ RAND Corporation,1,stopfake,224
"Французький журнал Charlie Hebdo «показав, як насправді ставляться до Зеленського на Заході»",1,stopfake,224
"Донбас, Запоріжжя, Херсонщина «мають право на самовизначення – згідно зі Статутом ООН»",1,stopfake,225
Удар по Південноукраїнській АЕС – провокація «київського режиму»,1,stopfake,225
Українських дітей «привчають гратися кістками» російських окупантів,1,stopfake,225
"Українці масово їдуть до Німеччини, отримують соціальну допомогу та повертаються назад",1,stopfake,225
ЗСУ «перетворили» храм в Ізюмі на «брудну казарму» ￼,1,stopfake,225
"У німецькому Бремені «затримали українців», які намагалися продати зенітно-ракетні комплекси Stinger",1,stopfake,225
Відключення Криму від електрозабезпечення та води – це «воєнний злочин»,1,stopfake,225
Родина Столпакових в Ізюмі загинула від «катувань ЗСУ»￼,1,stopfake,225
Україна планує у 2023 році «наступати» на Росію,1,stopfake,225
Іноземні біженці «зіштовхуються з расизмом» в Україні,1,stopfake,225
"ЗСУ «зазнають тяжких втрат» на Донбасі і «поступаються територією» російській армії, — NYT",1,stopfake,226
Сотні тракторів блокують вулиці Італії через зростання цін на енергоносії,1,stopfake,226
"У Соледарі СБУ «відбирає» паспорти у місцевого населення, створюючи «живий щит»",1,stopfake,226
"У НАТО «визнали», що давно планували розширення біля кордонів РФ",1,stopfake,226
У Харківській області ЗСУ «затримали» сімох студентів зі Шрі-Ланки,1,stopfake,226
Володимира Зеленського «викрили» у носінні жіночого взуття,1,stopfake,226
"У Британії пошкодували, що не запросили Путіна на похорон Єлизавети II",1,stopfake,226
В Іспанії підрахували європейські запаси газу — «надія лише на Москву»,1,stopfake,226
Україна готувала в Ізюмі «постановку в стилі Бучі»,1,stopfake,226
Росія не проводить «фільтрацію» на захоплених нею територіях України,1,stopfake,226
"У Швейцарії закликають «заявляти на сусідів, якщо у них вдома тепліше за 19",1,stopfake,227
Київ більше «не вірить західним партнерам»,1,stopfake,227
Фотофейк: Гості українського весілля здіймають руки у нацистському привітанні,1,stopfake,227
Пентагон «підтвердив десятитисячні втрати ЗСУ»,1,stopfake,227
Військовий корабель НАТО підірвався на українській міні в Чорному морі,1,stopfake,227
Трубопровід для української соняшникової олії до Гданська — свідчення «захоплення України Польщею»,1,stopfake,227
В Австрії «заговорили про зняття санкцій з Росії»,1,stopfake,227
У Deutsche Welle «обґрунтували законність українських обстрілів» Запорізької АЕС,1,stopfake,227
У США визнали допомогу Україні «помилкою»,1,stopfake,227
Швейцарців саджатимуть до в’язниці «за надмірне опалення»,1,stopfake,227
Під Херсоном «знайшли італійські танки Leopard 2А4»,1,stopfake,228
Польща «готується напасти на Росію» у найближчі 10 років,1,stopfake,228
Звірства російських військових у Гостомелі – «українське постановне відео»,1,stopfake,228
Фейк Путіна: В Україні величезна кількість людей «ненавидять режим у Києві»,1,stopfake,228
Експерти з місії МАГАТЕ «побачили» відсутність російської військової техніки на території Запорізької АЕС,1,stopfake,228
"У бундестазі «визнали, що Росія не віддасть Крим» ￼",1,stopfake,228
"Поляки захотіли повернути квартири у Львові, «втрачені у Другу світову»",1,stopfake,228
Пентагон створив дрон для поширення біологічної зброї – заражених комарів,1,stopfake,228
У МЗС Німеччини «відмовилися від власного народу заради України»,1,stopfake,228
Фермери в Нідерландах під час протестів «обстріляли поліцію гноєм і сіном»,1,stopfake,228
"Американські вчені працювали над вірусом COVID-19 в Україні, — головний епідеміолог США Фаучі",1,stopfake,229
"Росія «врятувала» ЗАЕС, яка перебувала в «катастрофічному» стані",1,stopfake,229
"Пентагон визнав, що українські військові обстрілюють Запорізьку АЕС",1,stopfake,229
"У Каліфорнії Пентагон готує для України афганських льотчиків, що втекли від талібів",1,stopfake,229
В Австрії знайдено мертвою «вбивцю Дар’ї Дугіної»,1,stopfake,229
Україна не має жодних історичних прав на Північне Причорномор’я,1,stopfake,229
Росія «свідомо знижує темпи наступу» в Україні «задля уникнення жертв серед цивільного населення»,1,stopfake,229
Канцлер Олаф Шольц – онук есесівця,1,stopfake,229
Німецьке видання Welt закликало Україну «визнати втрату Донбасу»,1,stopfake,229
Американські гаубиці M777 «занадто складні» і їх «ремонтують погано навчені фахівці» – український,1,stopfake,229
ЗСУ намагаються «знищити цивільну інфраструктуру і тероризують українців»,1,stopfake,230
"Менше ніж третина країн-членкинь ООН підтримали резолюцію, яка засуджує агресію Росії проти України",1,stopfake,230
"Головною проблемою ЗСУ є «пригнічений стан українських солдатів, які не бачать у перспективі",1,stopfake,230
В Україні «скасували» виплату 15 млн гривень родинам загиблих військовослужбовців,1,stopfake,230
Більшість українців на тимчасово окупованих територіях готові піти на референдум і проголосувати за,1,stopfake,230
Україна заявила про плани збудувати базу НАТО в Криму,1,stopfake,230
Українські військові з нашивками «Галичина» в інстаграмі Зеленського – це доказ фашизму та,1,stopfake,230
ЗСУ перебили останню лінію передачі електроенергії із ЗАЕС,1,stopfake,230
Американські фермери через антиросійські санкції забивають худобу,1,stopfake,230
У ЄС створили «центр підготовки українських терористів і нацистських бойовиків»,1,stopfake,230
Франція планує припинити військову допомогу Україні через промислове піратство,1,stopfake,231
Контурні карти в Україні видають без тимчасово окупованих територій та західних областей,1,stopfake,231
Папа Римський Франциск «підтримав позицію Росії» щодо України — публікація у Foreign Affairs,1,stopfake,231
В ООН «підтвердили зловживання» українських військ під час використання касетних боєприпасів,1,stopfake,231
Жителів Донбасу за відмову від евакуації позбавлятимуть батьківських прав,1,stopfake,231
Україна «обстріляла» Запорізьку АЕС,1,stopfake,231
Малозабезпеченим у Польщі відмовляють в безкоштовній їжі через українських біженців – відео,1,stopfake,231
Третина українських танкових бригад — вигадана,1,stopfake,231
Фотофейк: У «секретному документі» Залужний розкриває реальні втрати ЗСУ,1,stopfake,231
У 1943 році Українська Повстанська Армія розіп’яла чотирьох маленьких дітей на дереві –,1,stopfake,231
США та Великобританія анонсували «військову інтервенцію» в Україну,1,stopfake,232
Американці порівняли постачання зброї Україні з «чорною дірою»,1,stopfake,232
У Києві «скасували» опалювальний сезон через санкції проти Росії,1,stopfake,232
"Росія не порушувала Будапештський меморандум, а «Захід першим підірвав» правовий фундамент домовленостей",1,stopfake,232
Зеленський «наказав відкрити всі школи та виші» з 1 вересня в офлайн-режимі,1,stopfake,232
Фотофейк: Мама «розшукує» зниклого в Авдіївці українського воїна,1,stopfake,232
У Британії «через антиросійські санкції» винайшли багаторазовий туалетний папір,1,stopfake,232
Українські біженці поглибили проблему нестачі вчителів у Німеччині,1,stopfake,232
Мер Львова закликав містян заготовляти дрова на зиму,1,stopfake,232
Україна готує «провокацію» на ЗАЕС – це «підтверджують» навчання ЗСУ та Захід,1,stopfake,232
У Європарламенті вважають «незаконною» заборону видачі віз росіянам,1,stopfake,233
Країни Європи «відмовилися від військових обіцянок Україні»,1,stopfake,233
"У Нацбанку визнали, що золотовалютні резерви України передали Польщі",1,stopfake,233
"У Британії вирішили, коли «позбудуться» українських біженців",1,stopfake,233
"Українське зерно вивозять «на Захід, а не до країн Африки, які його потребують»",1,stopfake,233
«Референдуми» на захоплених Росією територіях України «хочуть провести самі українці»,1,stopfake,233
"Пентагон заявив, що Україні більше «не варто чекати» на HIMARS та ракет до",1,stopfake,233
Київ випробовував «небезпечні препарати» на мешканцях Рубіжного,1,stopfake,233
У Європарламенті «не знайшли доказів» спонсорування тероризму Росією,1,stopfake,233
4 «атомні» фейки Небензі: Як Росія брехала про Запорізьку АЕС на Радбезі ООН,1,stopfake,233
"Найбільше біженців з України поїхали до Росії, – УВКБ ООН",1,stopfake,234
Українці «масово виїжджають» на тимчасово окуповані території — репортаж CNN,1,stopfake,234
"У ЄС вимагатимуть від України поступок Росії, – ексрадниця Борреля",1,stopfake,234
Українці почали продавати американські дрони-камікадзе Switchblade-300 у даркнеті,1,stopfake,234
Більшість європейців виступають проти нових антиросійських санкцій,1,stopfake,234
Українські прапори заборонили у центрі для біженців в Іспанії – фото,1,stopfake,234
«Газпром» не може постачати більше газу «через санкції проти Росії»,1,stopfake,234
Порошенко готує військовий заколот в Україні,1,stopfake,234
ООН засудила «атаки ЗСУ» на Запорізьку АЕС,1,stopfake,234
Російські фахівці «модернізують» та «збільшать потужність Каховської ГЕС на 30%»,1,stopfake,234
В Україні зросла злочинність на 270% «через роздачу зброї населенню»,1,stopfake,235
У Європі «відмовляються від спецтрибуналу» та визнання війни в Україні агресією,1,stopfake,235
Фотофейк: Росія «знищила кілька HIMARS» під Харковом,1,stopfake,235
Українці «обирають Росію через безчинства Києва»,1,stopfake,235
Бізнесмен Олексій Вадатурський загинув від української ракети,1,stopfake,235
Зеленський наказав замінити пам’ятник Катерині II в Одесі на постамент порноактору,1,stopfake,235
"Єгипет розірвав контракт на постачання українського зерна, оскільки Київ «збрехав» про обсяги зерносховищ",1,stopfake,235
"Український командир, який перебуває в полоні, звинуватив ЗСУ в обстрілі ізолятора в Оленівці",1,stopfake,235
"у Болгарії поховано 200 тисяч російських солдатів, які воювали за свободу Болгарії ￼",1,stopfake,235
"У НАТО підтвердили, що Росія в Україні воює «не на повну силу»",1,stopfake,235
Українці вимагають зробити українську мову другою офіційною в Польщі,1,stopfake,236
Україна заборонила в’їзд очільниці МЗС Бельгії через її поїздку до Криму,1,stopfake,236
ЗСУ здійснили «обстріл Оленівки з HIMARS за наказом Зеленського»,1,stopfake,236
Фотофейк: У Великій Британії через зростання цін на комуналку зникли енергозберігаючі лампочки,1,stopfake,236
Акт відновлення Української держави «доводить» зв’язок України із нацистською Німеччиною,1,stopfake,236
В українських біженців у Німеччині відбирають дітей «за емоції та апетит»,1,stopfake,236
"Українські біженці хотіли спалити російський прапор, а знищили 31 га іспанського лісу",1,stopfake,236
В ООН підтвердили відсутність постраждалих під час «удару по об’єкту ЗСУ» в Одесі,1,stopfake,236
Україна свідомо створює загрозу масштабної техногенної катастрофи на Запорізькій АЕС,1,stopfake,236
Українці «втомилися від війни» і просять владу сісти за стіл переговорів,1,stopfake,236
Зеленський «продав» третину сільгоспугідь України американським компаніям,1,stopfake,237
В Одесі ніколи не жили українці,1,stopfake,237
Українські біженці в Норвегії змушені виживати за рахунок проституції,1,stopfake,237
"У Європі почалася паніка через скорочення поставок російського газу, — Express",1,stopfake,237
В Україні роздають паспорти «лівійським терористам» ￼,1,stopfake,237
Росія прорвала «енергоблокаду Криму»,1,stopfake,237
До Болгарії ввозять «небезпечну» пшеницю з України,1,stopfake,237
Запоріжжя і Херсон готуються до «референдуму про приєднання до Росії»,1,stopfake,237
В українських біженців у Польщі запитують про їхнє ставлення до Бандери та Волинської,1,stopfake,237
У тимчасово окупованій частині Запорізької області заявили про «налагодження міжнародних контактів»,1,stopfake,237
Оксфордський університет відкликає понад 10 тисяч дипломів дітей російських чиновників,1,stopfake,238
«Антиросійська змова»: наративи Росії про українське зерно,1,stopfake,238
Прем’єрка Молдови побоюється «перекидання в країну конфлікту з України»,1,stopfake,238
"Фейки про удари по одеському порту: «ЗСУ самі обстріляли порт», «це HIMARS» і «в",1,stopfake,238
Європолу відомо про випадки контрабанди зброї з України,1,stopfake,238
В аеропортах Великої Британії плакати українською закликають «не смітити і не ламати обладнання»,1,stopfake,238
Угорщина готується до захисту від «насильства Києва і Брюсселя»,1,stopfake,238
"Драмтеатр у Маріуполі «підірвали зсередини українські військові», й загибло там «всього лише 14",1,stopfake,238
Фейк Лаврова: Київ досі не встановив імена загиблих у Бучі й не надав доказів,1,stopfake,238
Україна завдає ударів по власних об’єктах культурної спадщини,1,stopfake,238
"Соціальна реклама в Німеччині пропонує мити лише чотири ділянки тіла, «щоб роздратувати Путіна»",1,stopfake,239
Українські біженці влаштували сутичку на дорозі в Італії,1,stopfake,239
Українські військові намагаються приховати сліди невдалого перехоплення ракети над Вінницею,1,stopfake,239
Посольство США у Києві та консульство в Одесі припинили свою роботу,1,stopfake,239
"Експосол США в Росії Макфол заявив, що «вчені США підтримують ідеї Путіна»",1,stopfake,239
Президент Бразилії рекомендував Зеленському здатися,1,stopfake,239
Американці хотіли використовувати в Україні кліщів як біологічну зброю,1,stopfake,239
Росія завдала ракетного удару в Одесі «по військових складах»,1,stopfake,239
Українським біженцям запропонували пожити у колишньому концтаборі Заксенхаузен у Німеччині,1,stopfake,239
Польща отримала від Києва право роздавати українські паспорти,1,stopfake,239
ООН засудила обстріл «цивільної інфраструктури» в окупованій Новій Каховці,1,stopfake,240
Відеофейк: «Азовець» Костянтин «Фокс» Нікітенко розстрілював на БТР мирних громадян,1,stopfake,240
"Селітра, гуманітарка та майбутня кухня — як російські ЗМІ пояснювали вибухи на складах боєприпасів",1,stopfake,240
Німеччина брала участь у розробці біологічної зброї в Україні,1,stopfake,240
ЗС РФ завдали ракетного удару по військовій частині ЗСУ у Вінниці ￼,1,stopfake,240
В Україні розстрілюють військових за непокору,1,stopfake,240
Росія «знищила два HIMARS» у Донецькій області,1,stopfake,240
ЗСУ провалять наступ на півдні України – The Independent,1,stopfake,240
Національна колекція мікроорганізмів України опинилася в руках Пентагону,1,stopfake,240
ЄС побоюється «української контрабанди» зброї та наркотиків,1,stopfake,240
У Польщі планують залишитись 50% українських біженців,1,stopfake,241
"Столтенберг «промовився», що НАТО 8 років «готувалася до війни з Росією»",1,stopfake,241
У Німеччині свастику на полі «викосили біженці з України»,1,stopfake,241
Дід президента Польщі Анджея Дуди служив в УПА,1,stopfake,241
Прем’єр-міністр Угорщини Орбан назвав Зеленського ідіотом,1,stopfake,241
Влада і жителі Харківської області «хочуть до складу Росії»,1,stopfake,241
У Європарламенті «засумнівалися» у спроможності Києва виплатити борги,1,stopfake,241
"Армія РФ знищила частину бійців, які встановили прапор України на Зміїному",1,stopfake,241
"Захід хоче терміново укласти мирний договір з Росією, оскільки «Україну очікує катастрофа» –",1,stopfake,241
США «змусили» Кіссінджера «відмовитися від думки» про «передачу» Росії українських територій,1,stopfake,241
"Анджей Дуда заявив, що Балтика тепер стане «внутрішнім морем НАТО»",1,stopfake,242
Україна втратила 234 літаки і 137 вертольотів від початку спецоперації – міноборони РФ,1,stopfake,242
Збройні сили Росії «знищили» Грузинський легіон під Лисичанськом,1,stopfake,242
Багато українських біженців вбачають у Польщі «дійну корову» — польські ЗМІ,1,stopfake,242
В ООН занепокоєні «порушеннями ЗСУ гуманітарного права»,1,stopfake,242
"Bild повідомив, що російські військові заволоділи трофейною німецькою гаубицею PzH 2000",1,stopfake,242
«Влада» Запоріжжя назвала арешт російського судна в Туреччині «піратством»,1,stopfake,242
В Україні запускають виробництво військової форми для жінок – це до майбутньої мобілізації,1,stopfake,242
"У Європі зберігаються 200 ядерних боєзапасів, що загрожують Росії та Білорусі",1,stopfake,242
Влучання російських ракет у висотку і бази відпочинку в Одеській області — «постановка»,1,stopfake,242
Українська влада планує «примусово депортувати» жителів із зон бойових дій на Луганщині,1,stopfake,243
Міністр оборони України «оголосив Третю світову війну і закликав Захід не боятися підвищувати,1,stopfake,243
В Україні збираються мобілізувати всіх громадян Білорусі до «полку Калиновського»,1,stopfake,243
Судилище в «ДНР» над українськими військовополоненими схоже на Нюрнберзький процес,1,stopfake,243
Британці виступають за припинення військової допомоги Україні,1,stopfake,243
Статус кандидата в ЄС «мало що означатиме» для України,1,stopfake,243
Очільник української розвідки пригрозив Росії «терактами»,1,stopfake,243
успіх Росії призведе до поділу території України – CNN,1,stopfake,243
Захід закликав воювати «до останнього українця»,1,stopfake,243
Україна готує удар по Придністров’ю,1,stopfake,243
Ракетна атака на ТРЦ у Кременчуці – це «провокація ЗСУ»,1,stopfake,244
ЗСУ запозичили свою форму у Вермахту,1,stopfake,244
Українці розклеїли у колишньому концтаборі Аушвіц стікери з «русофобськими написами»,1,stopfake,244
Україна «поставить під рушницю» школярів,1,stopfake,244
Росія атакувала «високоточними» ракетами «військові об’єкти» у Києві,1,stopfake,244
Більшість жителів Лисичанська чекають на російську армію ￼,1,stopfake,244
Російські військові захопили французькі самохідні гаубиці Caesar,1,stopfake,244
"Генерал ВПС Німеччини заявив, що НАТО готується застосувати ядерну зброю в Україні",1,stopfake,244
ЗСУ 24 червня «знищили» елеватор із зерном у Рубіжному,1,stopfake,244
ЄС може депортувати українців для мобілізації до армії,1,stopfake,244
12 іноземних суден не можуть вийти з порту Херсона через українські міни,1,stopfake,245
В Одесі ЗСУ вигнали хворих із поліклініки і розмістили поряд артилерію,1,stopfake,245
Заборона лівих партій в Україні може завадити вступу країни до ЄС,1,stopfake,245
Санкції проти Росії змусили Австрію повернутися у «вугільну добу»,1,stopfake,245
НАТО будувало базу в Сєвєродонецьку,1,stopfake,245
В Україні заборонили розповсюдження книг російською мовою,1,stopfake,245
Степана Бандеру «зарахували до лику святих» – документ ПЦУ,1,stopfake,245
Багато країн уже віддали Україні всю наявну зброю – постпред США при НАТО,1,stopfake,245
Борис Джонсон «втомився від України»,1,stopfake,245
У Маріупольському драмтеатрі до російського вторгнення в репертуарі були тільки українські вистави,1,stopfake,245
Велика Британія вирішила визнати так звану «ДНР»,1,stopfake,246
У Запоріжжі формують списки «добровольців» для «захисту» від ЗСУ,1,stopfake,246
«Українські націоналісти» зірвали евакуацію мирного населення із Сєвєродонецька,1,stopfake,246
Фейк Лаврова: ООН бреше про воєнні злочини росіян у Ягідному,1,stopfake,246
Україна просить Польщу депортувати із країни всіх чоловіків для відправки на фронт –,1,stopfake,246
Захід почав переконувати Україну у необхідності територіальних поступок,1,stopfake,246
Міністерство освіти збирає інформацію про випускників шкіл призовного віку – документ,1,stopfake,246
Американці звинуватили США та Україну у крадіжці 40 мільярдів військової допомоги Києву,1,stopfake,246
Харків’ян закликають «залишати квартири відкритими» – для доступу ЗСУ,1,stopfake,246
Німцям не сподобався ультиматум Зеленського Шольцу – вони обирають Росію,1,stopfake,246
Росія «точними ударами» знищила «стратегічний об’єкт» на Тернопільщині,1,stopfake,247
У США стурбовані зникненням наданих Києву мільярдів доларів,1,stopfake,247
В Україні готуються мобілізувати жінок,1,stopfake,247
ВООЗ спростувала можливість поширення холери в Маріуполі,1,stopfake,247
"ЗСУ, відступаючи, навмисно підпалили скит Святогірської Лаври",1,stopfake,247
Американський конгресмен Пол Массаро закликав знищити Росію,1,stopfake,247
"Рішення Болгарії не платити за російський газ у рублях – «поспішне», визнали в уряді",1,stopfake,247
"Столтенберг припустив, що Україні доведеться піти на «територіальні поступки заради миру»",1,stopfake,247
Секретар РНБО Данілов не вважає втрату територій «трагедією для Києва»,1,stopfake,247
Французи вимагають довічного ув’язнення для Зеленського,1,stopfake,247
Збройні сили РФ потопили український корвет «Вінниця»,1,stopfake,248
«Заблоковані» на заводі «Азот» у Сєвєродонецьку українські військові «утримують заручників»,1,stopfake,248
У Сєвєродонецьку знайдено документи полковника польської армії,1,stopfake,248
Китайська делегація бойкотувала виступ Зеленського у Сінгапурі,1,stopfake,248
"Колишня омбудсмен України визнала, що поширювала брехню про сексуальні злочини російських солдатів",1,stopfake,248
Україна «випадково» отримала два тактичних ядерних заряди від США,1,stopfake,248
"Більшість маріупольців підтримують Росію, підтверджує секретний документ «Азова»",1,stopfake,248
"Італійці влаштували акцію протесту, вимагаючи розслідувати «злочини українських військових»",1,stopfake,248
KFC і Booking.com розмістили в Мюнхені образливу для українок рекламу,1,stopfake,248
РНБО ухвалила рішення припинити надання послуг зв’язку українськими операторами в Запорізькій області,1,stopfake,248
В Україні хочуть прийняти закон про призов до армії з 16 років,1,stopfake,249
У світі очікується голод через санкції проти російських добрив,1,stopfake,249
Українські військові захопили офіс ООН у Краматорську,1,stopfake,249
"Байден заявив, що Україні доведеться віддати свої території Росії задля припинення війни",1,stopfake,249
"Пентагон вивчає захоплену російську техніку, сподіваючись отримати «передові технології»",1,stopfake,249
Зеленський має намір легалізувати «захоплення України поляками»,1,stopfake,249
Українці масово ухиляються від мобілізації – відео,1,stopfake,249
Uber по всьому світу відмовляється перевозити українських біженців,1,stopfake,249
У Маріуполі «Червоний хрест» збирав дані про «здорові органи» дітей,1,stopfake,249
"«Байрактар», на який литовці збирали гроші, збили відразу після першого зльоту",1,stopfake,249
Скадовськ після окупації Росією «отримав доступ до води» для посівної,1,stopfake,250
"ЗСУ «влаштували провокацію», підірвавши цистерну з азотом на комбінаті «Азот» у Сєвєродонецьку",1,stopfake,250
Більшість поляків підтримує введення військ в Україну – з метою окупації Західної України,1,stopfake,250
Україна припинить усі виплати у Херсонській області,1,stopfake,250
ОБСЄ забезпечувала «Азов» зв’язком та розвідданими у Маріуполі,1,stopfake,250
У Болгарії українських біженців виганяють із готелів,1,stopfake,250
Київ та Євросоюз «погіршували становище фермерів» у Херсонській області ￼,1,stopfake,250
Україна готується «здати» Запоріжжя Росії,1,stopfake,250
Захід «бреше» про крадіжку українського зерна Росією,1,stopfake,250
ЗСУ обладнали склади з боєприпасами на птахофабриці у Харківській області,1,stopfake,250
Уламки «Мрії» відвезли на утилізацію,1,stopfake,251
Україна має величезні запаси урану та плутонію на Запорізькій АЕС для створення ядерної,1,stopfake,251
Влада Херсонської області «просить розмістити» російську військову базу,1,stopfake,251
Фотофейк: Генерал армії США Ерік Олсон здався в полон на «Азовсталі»,1,stopfake,251
"Дефіцит солі виник через «київський режим», який зупинив «Артемсіль», щоб продати склади зі",1,stopfake,251
Українцям заборонили вхід у чеські магазини￼,1,stopfake,251
Адміністрація Запорізької області «виключила її повернення під контроль Києва»,1,stopfake,251
Азовське море тепер «належить Росії й так званій «ДНР»,1,stopfake,251
Україна припинила газопостачання Донецької та Луганської областей,1,stopfake,251
"В Україну прибули два батальйони поляків, щоб воювати на сході",1,stopfake,251
Знімок зі спаленням книг з історії України – це «фотошоп»,1,stopfake,252
«Азов» утримує громадян із дітьми у підвалі дитсадка в Харківській області,1,stopfake,252
Україна заблокувала 21 турецьке судно в порту Одеси,1,stopfake,252
Українців у ЄС «перевіряють на туберкульоз через біорозробки НАТО»,1,stopfake,252
Радник Зеленського промовився про тотальний геноцид росіян,1,stopfake,252
"Українські біженці спалили будинок німців, намагаючись спалити російських прапор",1,stopfake,252
Командування відправило українських солдатів прямісінько в полон − відео,1,stopfake,252
Українські військові видають свої підбиті танки «Булат» за російську техніку,1,stopfake,252
Відеофейк: Російський удар по батареї американських гаубиць М777 в Україні,1,stopfake,252
"Україна бреше про те, що Росія на війні втратила вже третину особового складу",1,stopfake,252
"Україна розповсюдила у «ЛНР» фальшиві гроші, заражені туберкульозом",1,stopfake,253
Три мільйони українців бажають «утекти від свавілля» до Росії,1,stopfake,253
"Відео CNN, де російські солдати розстрілюють двох чоловіків – постановне",1,stopfake,253
Херсон обстрілюють «українські націоналісти»,1,stopfake,253
"ООН підтвердила, що ЗСУ руйнують українські школи",1,stopfake,253
Велика Британія депортує українських біженців у Руанду,1,stopfake,253
Американський ленд-ліз заведе Україну в боргову яму,1,stopfake,253
Військові РФ знищили три українських катери проєкту 58181 «Кентавр»,1,stopfake,253
"Указ Володимира Зеленського про «підтримання жінками морального стану чоловіків, які стримують військову агресію",1,stopfake,253
Зеленський вивозить зерновий держрезерв до Польщі – Україну «списують» як державу,1,stopfake,253
